order_id,order_timestamp,order_date,year,quarter,month,region,country,currency,customer_name,customer_segment,customer_tier,customer_is_active,product_category,units_sold,gross_revenue_usd,discount_amount_usd,net_revenue_usd,total_cost_usd,gross_margin_usd,gross_margin_pct,material_cost_usd,shipping_cost_usd,tariff_cost_usd,overhead_cost_usd,carrier,month_name
101,2025-01-06 18:51:22,2025-01-06,2025,Q1,01,North America,United States,USD,Customer Corp 066,SMB,Tier 2,1,Edge Gateways,5,4065.7,263.54,3802.16,2253.8599999999997,1548.3000000000002,40.72,1560.95,329.88,129.55,233.48,DHL Global,Jan
96,2025-01-06 18:53:44,2025-01-06,2025,Q1,01,North America,United States,USD,Customer Corp 196,Enterprise,Tier 2,0,Network Switches,15,33551.46,2632.88,30918.58,19745.739999999998,11172.840000000004,36.14,13885.71,2729.18,1015.8,2115.05,FedEx Express,Jan
97,2025-01-06 19:40:01,2025-01-06,2025,Q1,01,Europe,Germany,EUR,Customer Corp 069,Enterprise,Tier 1,0,Network Switches,10,19945.88,768.7,19177.18,10932.080000000002,8245.099999999999,42.99,8061.88,1190.66,717.17,962.37,DB Schenker,Jan
100,2025-01-06 20:08:48,2025-01-06,2025,Q1,01,North America,United States,USD,Customer Corp 029,Enterprise,Tier 3,1,Enterprise Storage,18,34814.26,791.16,34023.1,20761.199999999997,13261.900000000001,38.98,14416.13,3346.5,685.69,2312.88,UPS Supply Chain,Jan
113,2025-01-07 08:26:23,2025-01-07,2025,Q1,01,Europe,France,EUR,Customer Corp 076,Enterprise,Tier 2,1,Cloud Hardware,23,31567.49,2082.77,29484.72,16925.55,12559.170000000002,42.6,12025.72,2407.0,685.37,1807.46,Maersk Freight,Jan
118,2025-01-07 08:57:05,2025-01-07,2025,Q1,01,North America,Canada,CAD,Customer Corp 167,Enterprise,Tier 2,1,Network Switches,6,5190.69,389.53,4801.16,2985.9199999999996,1815.2400000000002,37.81,2056.56,400.7,168.89,359.77,UPS Supply Chain,Jan
117,2025-01-07 09:53:45,2025-01-07,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 057,SMB,Tier 1,1,Edge Gateways,2,3010.65,131.83,2878.82,1688.4199999999998,1190.4000000000003,41.35,1216.12,232.74,62.27,177.29,FedEx Express,Jan
112,2025-01-07 10:09:04,2025-01-07,2025,Q1,01,Europe,France,EUR,Customer Corp 135,Enterprise,Tier 2,1,Enterprise Storage,18,25471.94,1063.6,24408.34,13960.480000000001,10447.859999999999,42.8,10027.33,1605.1,950.79,1377.26,DB Schenker,Jan
114,2025-01-07 11:23:43,2025-01-07,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 174,SMB,Tier 1,1,Enterprise Storage,21,26971.93,1750.81,25221.12,15290.67,9930.449999999999,39.37,10767.8,2197.24,660.52,1665.11,DB Schenker,Jan
119,2025-01-07 11:26:40,2025-01-07,2025,Q1,01,North America,United States,USD,Customer Corp 005,Enterprise,Tier 1,1,Network Switches,6,10397.8,661.65,9736.15,5689.99,4046.16,41.56,4202.77,717.12,250.82,519.28,UPS Supply Chain,Jan
115,2025-01-07 12:03:41,2025-01-07,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 147,SMB,Tier 2,1,Enterprise Storage,11,23350.92,1171.62,22179.3,13044.26,9135.039999999999,41.19,9428.86,1866.43,532.17,1216.8,DHL Global,Jan
108,2025-01-07 13:45:05,2025-01-07,2025,Q1,01,Europe,Germany,EUR,Customer Corp 190,Mid-Market,Tier 1,1,Enterprise Storage,20,38162.47,1499.46,36663.01,21580.949999999997,15082.060000000005,41.14,15711.48,3091.76,778.63,1999.08,DHL Global,Jan
116,2025-01-07 14:05:58,2025-01-07,2025,Q1,01,North America,Canada,CAD,Customer Corp 124,Mid-Market,Tier 2,1,Cloud Hardware,24,53712.4,3817.34,49895.06,29431.779999999995,20463.280000000002,41.01,20811.42,3713.21,1270.12,3637.03,DHL Global,Jan
107,2025-01-07 15:37:35,2025-01-07,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 119,SMB,Tier 1,1,Cloud Hardware,3,4280.56,159.34,4121.22,2617.06,1504.1600000000003,36.5,1807.9,392.39,89.87,326.9,DHL Global,Jan
106,2025-01-07 16:04:19,2025-01-07,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 115,Enterprise,Tier 2,0,Edge Gateways,22,29423.59,1364.84,28058.75,17247.39,10811.36,38.53,12012.94,2291.98,1008.06,1934.41,DHL Global,Jan
110,2025-01-07 17:42:09,2025-01-07,2025,Q1,01,Europe,Germany,EUR,Customer Corp 154,Mid-Market,Tier 2,1,Edge Gateways,4,5441.9,291.02,5150.88,3027.61,2123.27,41.22,2179.82,360.57,190.74,296.48,Maersk Freight,Jan
105,2025-01-07 17:48:37,2025-01-07,2025,Q1,01,Europe,France,EUR,Customer Corp 061,SMB,Tier 1,1,Network Switches,10,11353.62,637.44,10716.18,6566.2300000000005,4149.95,38.73,4775.27,792.12,252.29,746.55,DB Schenker,Jan
104,2025-01-07 18:52:09,2025-01-07,2025,Q1,01,North America,Canada,CAD,Customer Corp 191,Mid-Market,Tier 3,1,Network Switches,12,25494.0,626.71,24867.29,15127.34,9739.95,39.17,10891.71,2002.64,593.78,1639.21,UPS Supply Chain,Jan
111,2025-01-07 19:43:58,2025-01-07,2025,Q1,01,North America,United States,USD,Customer Corp 090,Enterprise,Tier 3,1,Enterprise Storage,6,10869.42,829.12,10040.3,6082.54,3957.7599999999993,39.42,4202.62,904.67,359.78,615.47,FedEx Express,Jan
109,2025-01-07 20:21:43,2025-01-07,2025,Q1,01,Europe,United Kingdom,GBP,Customer Corp 130,Mid-Market,Tier 1,0,Cloud Hardware,9,18026.61,1432.38,16594.23,9933.95,6660.279999999999,40.14,7159.48,1188.52,452.66,1133.29,Hapag-Lloyd,Jan
133,2025-01-08 09:04:19,2025-01-08,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 032,Enterprise,Tier 3,1,Network Switches,9,19292.71,416.28,18876.43,11490.84,7385.59,39.13,8178.05,1479.13,680.93,1152.73,Maersk Freight,Jan
128,2025-01-08 09:15:49,2025-01-08,2025,Q1,01,APAC,Japan,JPY,Customer Corp 172,Enterprise,Tier 3,1,Edge Gateways,18,38913.54,2364.57,36548.97,22830.17,13718.800000000003,37.54,16709.0,2962.07,1175.1,1984.0,UPS Supply Chain,Jan
138,2025-01-08 09:44:03,2025-01-08,2025,Q1,01,Europe,Germany,EUR,Customer Corp 159,Enterprise,Tier 2,0,Enterprise Storage,22,38004.6,2223.82,35780.78,20772.25,15008.529999999999,41.95,14960.86,2466.12,1293.37,2051.9,DB Schenker,Jan
125,2025-01-08 10:31:44,2025-01-08,2025,Q1,01,North America,Canada,CAD,Customer Corp 074,SMB,Tier 2,1,Cloud Hardware,22,30013.98,824.44,29189.54,17916.63,11272.91,38.62,12320.35,2340.16,1017.73,2238.39,UPS Supply Chain,Jan
136,2025-01-08 10:37:37,2025-01-08,2025,Q1,01,North America,United States,USD,Customer Corp 133,Enterprise,Tier 1,1,Cloud Hardware,10,11337.13,877.28,10459.85,6302.920000000001,4156.929999999999,39.74,4356.18,889.89,337.73,719.12,FedEx Express,Jan
139,2025-01-08 10:48:23,2025-01-08,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 041,SMB,Tier 3,1,Enterprise Storage,17,27022.38,1092.02,25930.36,16079.740000000002,9850.619999999999,37.99,10595.67,2833.18,684.21,1966.68,UPS Supply Chain,Jan
134,2025-01-08 10:56:53,2025-01-08,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 102,Mid-Market,Tier 3,1,Enterprise Storage,15,32995.15,805.91,32189.24,20991.67,11197.570000000003,34.79,14753.71,3074.74,933.47,2229.75,DHL Global,Jan
122,2025-01-08 13:08:02,2025-01-08,2025,Q1,01,North America,Canada,CAD,Customer Corp 100,Enterprise,Tier 1,1,Edge Gateways,25,20690.29,1392.69,19297.6,11912.350000000002,7385.249999999996,38.27,8118.27,1776.45,628.43,1389.2,DHL Global,Jan
120,2025-01-08 13:15:36,2025-01-08,2025,Q1,01,Europe,France,EUR,Customer Corp 118,Mid-Market,Tier 3,1,Cloud Hardware,17,30845.76,647.33,30198.43,17246.29,12952.14,42.89,13013.18,1813.32,690.68,1729.11,DB Schenker,Jan
132,2025-01-08 13:32:14,2025-01-08,2025,Q1,01,North America,Canada,CAD,Customer Corp 082,Enterprise,Tier 1,1,Cloud Hardware,19,32712.13,2403.68,30308.45,19282.39,11026.060000000001,36.38,13671.59,2279.88,1168.28,2162.64,DHL Global,Jan
126,2025-01-08 13:42:18,2025-01-08,2025,Q1,01,North America,Canada,CAD,Customer Corp 128,SMB,Tier 3,1,Edge Gateways,4,8144.15,201.45,7942.7,4883.21,3059.49,38.52,3464.19,580.44,245.5,593.08,UPS Supply Chain,Jan
140,2025-01-08 14:15:55,2025-01-08,2025,Q1,01,APAC,Australia,AUD,Customer Corp 132,Enterprise,Tier 1,1,Cloud Hardware,12,14531.45,397.45,14134.0,8595.44,5538.5599999999995,39.19,6034.88,1497.14,296.99,766.43,UPS Supply Chain,Jan
121,2025-01-08 15:02:40,2025-01-08,2025,Q1,01,Europe,United Kingdom,GBP,Customer Corp 107,Enterprise,Tier 2,1,Cloud Hardware,18,44224.43,1064.07,43160.36,26252.879999999997,16907.480000000003,39.17,18626.44,3095.19,1716.34,2814.91,DHL Global,Jan
129,2025-01-08 17:08:33,2025-01-08,2025,Q1,01,North America,Canada,CAD,Customer Corp 166,SMB,Tier 2,0,Edge Gateways,14,33797.32,741.62,33055.7,19602.55,13453.149999999998,40.7,13526.6,3070.63,906.36,2098.96,UPS Supply Chain,Jan
135,2025-01-08 19:14:22,2025-01-08,2025,Q1,01,APAC,Australia,AUD,Customer Corp 200,Mid-Market,Tier 2,1,Network Switches,6,9212.71,687.66,8525.05,4816.39,3708.659999999999,43.5,3438.36,723.43,196.59,458.01,FedEx Express,Jan
127,2025-01-08 20:03:04,2025-01-08,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 079,Mid-Market,Tier 3,1,Enterprise Storage,7,13808.2,567.42,13240.78,7864.1,5376.68,40.61,5329.96,1168.32,358.18,1007.64,UPS Supply Chain,Jan
130,2025-01-08 20:16:45,2025-01-08,2025,Q1,01,APAC,Japan,JPY,Customer Corp 094,Mid-Market,Tier 3,1,Edge Gateways,22,28023.0,2175.46,25847.54,14759.56,11087.980000000001,42.9,10379.2,2159.12,784.6,1436.64,DHL Global,Jan
123,2025-01-08 20:29:02,2025-01-08,2025,Q1,01,APAC,Australia,AUD,Customer Corp 091,Mid-Market,Tier 2,1,Edge Gateways,22,24148.33,1611.87,22536.46,13820.859999999999,8715.6,38.67,9642.84,1845.58,735.47,1596.97,FedEx Express,Jan
137,2025-01-08 20:36:26,2025-01-08,2025,Q1,01,Europe,United Kingdom,GBP,Customer Corp 040,Enterprise,Tier 1,1,Edge Gateways,20,17400.61,1249.83,16150.78,9662.75,6488.030000000001,40.17,6539.02,1284.53,572.07,1267.13,Hapag-Lloyd,Jan
124,2025-01-08 20:41:12,2025-01-08,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 076,Enterprise,Tier 2,1,Cloud Hardware,8,18446.75,718.24,17728.51,10361.59,7366.919999999998,41.55,7421.24,1198.44,643.69,1098.22,DB Schenker,Jan
131,2025-01-08 20:43:54,2025-01-08,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 115,Enterprise,Tier 2,0,Edge Gateways,24,56592.34,2799.74,53792.6,32377.86,21414.739999999998,39.81,21912.86,4836.92,1562.18,4065.9,DB Schenker,Jan
151,2025-01-09 09:36:43,2025-01-09,2025,Q1,01,North America,United States,USD,Customer Corp 058,SMB,Tier 1,1,Edge Gateways,24,27656.93,1723.01,25933.92,15466.06,10467.859999999999,40.36,10866.89,2028.13,1002.97,1568.07,DHL Global,Jan
148,2025-01-09 10:26:44,2025-01-09,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 162,Enterprise,Tier 2,1,Enterprise Storage,6,13180.95,455.16,12725.79,7872.119999999999,4853.670000000002,38.14,5527.5,1137.82,303.07,903.73,UPS Supply Chain,Jan
150,2025-01-09 12:35:19,2025-01-09,2025,Q1,01,North America,Canada,CAD,Customer Corp 137,Enterprise,Tier 3,1,Edge Gateways,23,48584.8,3073.25,45511.55,29141.94,16369.610000000004,35.97,19961.3,4492.91,1465.54,3222.19,FedEx Express,Jan
149,2025-01-09 13:11:29,2025-01-09,2025,Q1,01,APAC,Japan,JPY,Customer Corp 053,Mid-Market,Tier 3,1,Enterprise Storage,25,50914.59,3174.35,47740.24,30251.77,17488.469999999998,36.63,20581.82,4571.81,1907.82,3190.32,UPS Supply Chain,Jan
142,2025-01-09 14:08:56,2025-01-09,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 062,Enterprise,Tier 2,1,Edge Gateways,3,2657.76,132.07,2525.69,1609.8600000000001,915.8299999999999,36.26,1143.99,215.73,74.28,175.86,DHL Global,Jan
141,2025-01-09 14:32:29,2025-01-09,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 084,SMB,Tier 2,1,Edge Gateways,8,16778.45,837.18,15941.27,9639.99,6301.280000000001,39.53,6868.83,1318.37,417.2,1035.59,FedEx Express,Jan
147,2025-01-09 15:10:33,2025-01-09,2025,Q1,01,North America,United States,USD,Customer Corp 150,Enterprise,Tier 2,1,Cloud Hardware,21,33742.87,2632.76,31110.11,19392.57,11717.54,37.66,13905.42,2225.64,981.61,2279.9,DHL Global,Jan
154,2025-01-09 15:30:41,2025-01-09,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 058,SMB,Tier 1,1,Cloud Hardware,5,7513.06,473.63,7039.43,4022.8,3016.63,42.85,2858.24,508.3,141.52,514.74,Maersk Freight,Jan
144,2025-01-09 16:25:32,2025-01-09,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 160,Mid-Market,Tier 3,1,Cloud Hardware,6,14745.84,643.42,14102.42,8921.44,5180.98,36.74,6313.57,1212.41,546.88,848.58,FedEx Express,Jan
145,2025-01-09 17:20:10,2025-01-09,2025,Q1,01,Europe,Germany,EUR,Customer Corp 011,SMB,Tier 3,1,Cloud Hardware,6,12078.64,824.22,11254.42,6677.59,4576.83,40.67,4852.46,786.0,426.12,613.01,Maersk Freight,Jan
146,2025-01-09 18:07:26,2025-01-09,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 101,Enterprise,Tier 1,1,Edge Gateways,20,27436.7,1912.27,25524.43,15831.510000000002,9692.919999999998,37.98,11025.03,2324.02,663.53,1818.93,FedEx Express,Jan
152,2025-01-09 18:16:47,2025-01-09,2025,Q1,01,APAC,Japan,JPY,Customer Corp 140,Enterprise,Tier 1,1,Enterprise Storage,13,31496.86,2150.51,29346.35,18137.780000000002,11208.569999999996,38.19,12249.96,3161.2,1006.08,1720.54,UPS Supply Chain,Jan
153,2025-01-09 18:57:33,2025-01-09,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 123,Enterprise,Tier 1,0,Network Switches,19,23957.59,1287.03,22670.56,12959.97,9710.590000000002,42.83,9437.69,1525.13,789.34,1207.81,Maersk Freight,Jan
143,2025-01-09 20:35:17,2025-01-09,2025,Q1,01,North America,Canada,CAD,Customer Corp 068,SMB,Tier 1,1,Enterprise Storage,13,11399.86,262.99,11136.87,6743.2,4393.670000000001,39.45,4830.16,948.06,287.02,677.96,UPS Supply Chain,Jan
156,2025-01-10 08:19:36,2025-01-10,2025,Q1,01,APAC,Japan,JPY,Customer Corp 045,SMB,Tier 1,1,Network Switches,3,7485.58,328.02,7157.56,4676.509999999999,2481.050000000001,34.66,3075.77,760.87,280.88,558.99,UPS Supply Chain,Jan
169,2025-01-10 08:25:28,2025-01-10,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 108,Enterprise,Tier 1,1,Cloud Hardware,9,10353.05,269.74,10083.31,5962.84,4120.469999999999,40.86,4053.64,880.7,343.5,685.0,FedEx Express,Jan
168,2025-01-10 08:51:42,2025-01-10,2025,Q1,01,APAC,Australia,AUD,Customer Corp 119,SMB,Tier 1,1,Enterprise Storage,19,27450.63,927.28,26523.35,16153.4,10369.949999999999,39.1,11342.38,2730.97,630.45,1449.6,DHL Global,Jan
155,2025-01-10 08:58:58,2025-01-10,2025,Q1,01,North America,United States,USD,Customer Corp 194,SMB,Tier 1,1,Edge Gateways,11,20878.29,1554.94,19323.35,11570.910000000002,7752.439999999997,40.12,7833.06,1845.57,593.29,1298.99,DHL Global,Jan
165,2025-01-10 09:59:30,2025-01-10,2025,Q1,01,APAC,Japan,JPY,Customer Corp 006,Mid-Market,Tier 3,1,Edge Gateways,2,4135.74,226.22,3909.52,2315.86,1593.6599999999999,40.76,1574.43,422.37,83.18,235.88,FedEx Express,Jan
160,2025-01-10 10:25:43,2025-01-10,2025,Q1,01,North America,Canada,CAD,Customer Corp 069,Enterprise,Tier 1,0,Edge Gateways,20,40578.01,839.4,39738.61,24447.53,15291.080000000002,38.48,17454.03,3336.53,844.15,2812.82,FedEx Express,Jan
159,2025-01-10 11:28:48,2025-01-10,2025,Q1,01,APAC,Australia,AUD,Customer Corp 110,Mid-Market,Tier 1,1,Edge Gateways,4,5925.67,152.43,5773.24,3751.26,2021.9799999999996,35.02,2649.35,507.03,223.52,371.36,FedEx Express,Jan
166,2025-01-10 14:24:05,2025-01-10,2025,Q1,01,North America,United States,USD,Customer Corp 009,SMB,Tier 3,1,Enterprise Storage,7,14750.77,972.81,13777.96,8817.07,4960.889999999999,36.01,6319.95,1149.86,391.39,955.87,UPS Supply Chain,Jan
162,2025-01-10 16:45:23,2025-01-10,2025,Q1,01,APAC,Australia,AUD,Customer Corp 180,SMB,Tier 1,1,Enterprise Storage,19,41104.44,2858.25,38246.19,24623.020000000004,13623.169999999998,35.62,17046.77,3662.65,1220.68,2692.92,FedEx Express,Jan
161,2025-01-10 17:23:26,2025-01-10,2025,Q1,01,North America,United States,USD,Customer Corp 129,Enterprise,Tier 2,1,Cloud Hardware,22,51863.28,1955.36,49907.92,29933.38,19974.539999999997,40.02,21803.65,4174.77,1131.48,2823.48,FedEx Express,Jan
163,2025-01-10 18:13:45,2025-01-10,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 020,SMB,Tier 1,1,Cloud Hardware,3,6626.75,491.53,6135.22,3649.0699999999997,2486.1500000000005,40.52,2528.5,572.14,142.89,405.54,DHL Global,Jan
158,2025-01-10 18:57:25,2025-01-10,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 042,SMB,Tier 2,1,Edge Gateways,24,26796.92,1720.28,25076.64,16248.49,8828.15,35.2,11220.44,2465.75,881.33,1680.97,FedEx Express,Jan
167,2025-01-10 20:01:19,2025-01-10,2025,Q1,01,APAC,Australia,AUD,Customer Corp 175,SMB,Tier 3,1,Network Switches,22,49774.72,1349.79,48424.93,31425.550000000003,16999.379999999997,35.1,22254.68,5086.78,1091.83,2992.26,FedEx Express,Jan
157,2025-01-10 20:07:21,2025-01-10,2025,Q1,01,Europe,France,EUR,Customer Corp 155,Enterprise,Tier 3,1,Edge Gateways,11,17296.33,1011.47,16284.86,9754.740000000002,6530.119999999999,40.1,7026.25,1110.39,369.41,1248.69,DB Schenker,Jan
164,2025-01-10 20:19:46,2025-01-10,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 150,Enterprise,Tier 2,1,Cloud Hardware,18,28031.77,654.21,27377.56,16304.13,11073.430000000002,40.45,11167.76,2569.97,856.32,1710.08,DHL Global,Jan
184,2025-01-11 08:14:13,2025-01-11,2025,Q1,01,Europe,Germany,EUR,Customer Corp 164,Enterprise,Tier 3,1,Network Switches,4,6599.04,303.78,6295.26,4016.64,2278.6200000000003,36.2,2814.38,546.7,233.93,421.63,DHL Global,Jan
171,2025-01-11 08:22:41,2025-01-11,2025,Q1,01,APAC,Japan,JPY,Customer Corp 057,SMB,Tier 1,1,Edge Gateways,10,9036.28,694.99,8341.29,5499.63,2841.6600000000008,34.07,3776.79,806.4,271.26,645.18,UPS Supply Chain,Jan
173,2025-01-11 09:34:46,2025-01-11,2025,Q1,01,Europe,Germany,EUR,Customer Corp 119,SMB,Tier 1,1,Enterprise Storage,15,26210.81,735.1,25475.71,15005.69,10470.019999999999,41.1,10561.5,2175.98,839.02,1429.19,DB Schenker,Jan
179,2025-01-11 09:52:42,2025-01-11,2025,Q1,01,North America,Canada,CAD,Customer Corp 188,SMB,Tier 3,1,Network Switches,6,12147.2,598.84,11548.36,7389.0199999999995,4159.340000000001,36.02,5254.67,989.91,379.2,765.24,FedEx Express,Jan
170,2025-01-11 10:42:33,2025-01-11,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 139,Enterprise,Tier 1,1,Cloud Hardware,6,9939.74,371.31,9568.43,5878.639999999999,3689.790000000001,38.56,4295.72,642.11,252.4,688.41,Hapag-Lloyd,Jan
177,2025-01-11 11:21:14,2025-01-11,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 082,Enterprise,Tier 1,1,Edge Gateways,12,18044.18,969.9,17074.28,9591.060000000001,7483.2199999999975,43.83,7056.4,1175.66,430.54,928.46,DB Schenker,Jan
175,2025-01-11 11:35:20,2025-01-11,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 004,SMB,Tier 1,1,Network Switches,25,24985.94,1998.23,22987.71,13562.75,9424.96,41.0,9855.64,1652.79,737.63,1316.69,Maersk Freight,Jan
174,2025-01-11 13:19:58,2025-01-11,2025,Q1,01,Europe,Germany,EUR,Customer Corp 049,SMB,Tier 2,0,Edge Gateways,14,27233.39,1529.84,25703.55,15876.52,9827.029999999999,38.23,11628.73,1911.88,905.64,1430.27,Maersk Freight,Jan
182,2025-01-11 14:29:36,2025-01-11,2025,Q1,01,Europe,France,EUR,Customer Corp 046,SMB,Tier 2,1,Cloud Hardware,18,18956.26,597.42,18358.84,10900.75,7458.09,40.62,7923.44,1145.05,465.33,1366.93,DB Schenker,Jan
178,2025-01-11 15:29:10,2025-01-11,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 098,Mid-Market,Tier 2,0,Network Switches,17,29513.57,2260.97,27252.6,16955.97,10296.629999999997,37.78,11453.01,2704.84,811.38,1986.74,DHL Global,Jan
183,2025-01-11 16:30:03,2025-01-11,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 063,SMB,Tier 2,1,Edge Gateways,23,50777.23,1261.15,49516.08,30749.92,18766.160000000003,37.9,22752.66,3534.35,1021.7,3441.21,DB Schenker,Jan
180,2025-01-11 18:42:59,2025-01-11,2025,Q1,01,Europe,Germany,EUR,Customer Corp 013,SMB,Tier 1,1,Enterprise Storage,6,13393.96,453.87,12940.09,7565.2,5374.89,41.54,5725.09,799.87,389.69,650.55,Hapag-Lloyd,Jan
172,2025-01-11 19:09:51,2025-01-11,2025,Q1,01,APAC,Japan,JPY,Customer Corp 172,Enterprise,Tier 3,1,Edge Gateways,24,36186.05,1047.7,35138.35,21564.850000000002,13573.499999999996,38.63,14849.03,3128.09,1035.54,2552.19,FedEx Express,Jan
176,2025-01-11 19:30:48,2025-01-11,2025,Q1,01,North America,United States,USD,Customer Corp 199,Enterprise,Tier 1,1,Enterprise Storage,16,27315.28,1135.1,26180.18,15841.85,10338.33,39.49,10882.94,2463.15,783.98,1711.78,FedEx Express,Jan
181,2025-01-11 19:43:27,2025-01-11,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 158,Enterprise,Tier 1,1,Enterprise Storage,2,1622.48,86.15,1536.33,879.71,656.6199999999999,42.74,615.62,123.7,39.17,101.22,UPS Supply Chain,Jan
197,2025-01-12 08:50:23,2025-01-12,2025,Q1,01,APAC,Japan,JPY,Customer Corp 040,Enterprise,Tier 1,1,Enterprise Storage,4,6253.65,349.43,5904.22,3731.37,2172.8500000000004,36.8,2567.95,546.43,227.13,389.86,DHL Global,Jan
190,2025-01-12 09:38:38,2025-01-12,2025,Q1,01,North America,United States,USD,Customer Corp 195,Enterprise,Tier 1,1,Cloud Hardware,6,5690.43,260.96,5429.47,3265.7,2163.7700000000004,39.85,2353.24,437.71,119.81,354.94,FedEx Express,Jan
202,2025-01-12 10:40:42,2025-01-12,2025,Q1,01,Europe,United Kingdom,GBP,Customer Corp 174,SMB,Tier 1,1,Network Switches,18,19738.27,584.41,19153.86,11796.380000000001,7357.48,38.41,8304.94,1511.1,471.9,1508.44,DB Schenker,Jan
191,2025-01-12 10:43:24,2025-01-12,2025,Q1,01,APAC,Japan,JPY,Customer Corp 084,SMB,Tier 2,1,Cloud Hardware,11,16538.25,1103.93,15434.32,9990.489999999998,5443.830000000002,35.27,6844.98,1499.58,615.13,1030.8,FedEx Express,Jan
196,2025-01-12 11:16:42,2025-01-12,2025,Q1,01,Europe,Netherlands,EUR,Customer Corp 119,SMB,Tier 1,1,Enterprise Storage,11,24344.97,587.92,23757.05,15137.48,8619.57,36.28,10711.28,1876.81,794.9,1754.49,Maersk Freight,Jan
185,2025-01-12 11:37:09,2025-01-12,2025,Q1,01,North America,United States,USD,Customer Corp 122,SMB,Tier 3,1,Cloud Hardware,4,7854.12,289.21,7564.91,4511.57,3053.34,40.36,3272.44,533.1,178.43,527.6,UPS Supply Chain,Jan
192,2025-01-12 11:46:40,2025-01-12,2025,Q1,01,Europe,United Kingdom,GBP,Customer Corp 044,Enterprise,Tier 2,1,Edge Gateways,11,13819.21,397.39,13421.82,7585.21,5836.61,43.49,5503.38,950.72,348.9,782.21,DHL Global,Jan
200,2025-01-12 12:21:29,2025-01-12,2025,Q1,01,APAC,Australia,AUD,Customer Corp 151,SMB,Tier 2,1,Network Switches,13,32449.23,1588.92,30860.31,18556.61,12303.7,39.87,12891.15,2599.99,670.2,2395.27,DHL Global,Jan
189,2025-01-12 12:28:23,2025-01-12,2025,Q1,01,Europe,France,EUR,Customer Corp 183,SMB,Tier 1,1,Cloud Hardware,10,10621.76,665.99,9955.77,5966.52,3989.25,40.07,4360.97,624.68,262.17,718.7,DHL Global,Jan
188,2025-01-12 12:51:15,2025-01-12,2025,Q1,01,APAC,Singapore,SGD,Customer Corp 070,SMB,Tier 2,1,Enterprise Storage,9,12643.91,966.86,11677.05,7387.83,4289.219999999999,36.73,4973.38,1204.66,387.83,821.96,FedEx Express,Jan
187,2025-01-12 13:01:40,2025-01-12,2025,Q1,01,Europe,France,EUR,Customer Corp 177,Mid-Market,Tier 3,1,Edge Gateways,3,2898.2,98.33,2799.87,1663.2999999999997,1136.5700000000002,40.59,1132.72,249.38,90.37,190.83,DB Schenker,Jan
204,2025-01-12 13:38:24,2025-01-12,2025,Q1,01,LATAM,Brazil,BRL,Customer Corp 017,SMB,Tier 2,1,Cloud Hardware,19,21238.8,840.19,20398.61,12882.82,7515.790000000001,36.84,8719.45,2222.99,759.9,1180.48,DHL Global,Jan
201,2025-01-12 13:41:06,2025-01-12,2025,Q1,01,APAC,Australia,AUD,Customer Corp 053,Mid-Market,Tier 3,1,Enterprise Storage,13,20923.19,968.53,19954.66,12188.92,7765.74,38.92,8816.08,1665.27,518.93,1188.64,DHL Global,Jan
198,2025-01-12 14:48:21,2025-01-12,2025,Q1,01,APAC,Australia,AUD,Customer Corp 180,SMB,Tier 1,1,Cloud Hardware,5,10536.11,626.44,9909.67,6063.93,3845.74,38.81,4174.95,994.18,206.97,687.83,DHL Global,Jan
